"province_code","province_name_eng","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","provincial_capital","pc_code","pc_name_eng","pc_name_dari","pc_name_pashto","pc_location_eng","pc_location_dari","pc_location_pashto","planned_2019","prelim_results_2019","planned_ps_count_2019","prelim_reporting_ps_count_2019","incomplete_ps_reporting","planned_2018","prelim_results_2018","final_results_2018","prelim_ps_count_2018","final_ps_count_2018","vr_topup_location","vr_final_total_19","vr_final_male_19","vr_final_fem_19","vr_final_kuchi_19","vr_prelim_total_19","vr_prelim_male_19","vr_prelim_fem_19","vr_prelim_kuchi_19","vr_prelim_sikh_19","vr_final_total_18","vr_final_male_18","vr_final_fem_18","vr_final_kuchi_18","vr_final_sikh_18","vr_prelim_total_18"
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101006","Kham Abasi School","مکتب خم عباسی","مکتب خم عباسی"," Kham Abasi","خم عباسی","خم عباسی","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",427,278,149,0,423,269,154,0,0,410,263,147,0,0,431
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101007","Chashmah Dozdak School","مکتب چشمه دوزدک","مکتب چشمه دوزدک"," Chashmah Dozdak","چشمه دوزدک","چشمه دوزدک","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",1068,523,545,1,999,456,542,1,0,899,405,493,1,0,1056
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101008","Tagab Ismael School","مکتب تگاب اسماعیل","مکتب تگاب اسماعیل"," Tagab Ismael","تگاب اسماعیل","تگاب اسماعیل","YES","YES",6,6,"NO","YES","YES","YES",4,4,"NO",1886,1033,853,0,1779,904,873,2,0,1677,890,787,0,0,1845
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101009","Baghban Sang Panjah School","مکتب باغبان سنگ پنجه","مکتب باغبان سنگ پنجه","<Null>","null","null","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",670,344,326,11,663,322,330,11,0,653,321,321,11,0,693
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101010","Khana Ijtemai (Social Hall)","خانه اجتماعی","خانه اجتماعی"," Mir Mirak village","قریه میرمیرک","قریه میرمیرک","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",631,354,277,2,718,392,324,2,0,614,338,274,2,0,730
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101011","Nadami School","مکتب ندامی","مکتب ندامی"," Nadami","ندامی","ندامی","YES","NO",2,NA,NA,"YES","NO","NO",NA,NA,"NO",281,244,37,0,300,260,40,0,0,268,232,36,0,0,340
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101012","Barati Mosque","مسجد براتی","مسجد براتی"," Alam Chob","علم چوب","علم چوب","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",361,175,186,0,270,81,189,0,0,253,84,169,0,0,438
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101013","Khan Aqa Secondary School","مکتب متوسطه خان آقا","مکتب متوسطه خان آقا"," Khan Aqa village","قریه خان آقا","قریه خان آقا","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",565,305,260,0,634,339,295,0,0,555,296,259,0,0,663
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101014","Chakab Clinic","کلینیک چکاب","کلینیک چکاب"," Chakab","چکاب","چکاب","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",954,525,429,0,1029,555,474,0,0,918,500,418,0,0,1101
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101015","Laman High School","مکتب لیسه  لامان","مکتب لیسه  لامان"," Laman","لامان","لامان","YES","NO",3,NA,NA,"YES","NO","NO",NA,NA,"NO",661,520,141,0,732,577,155,0,0,650,517,133,0,0,774
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101016","Malmanji Mosque","مسجد ملمنجی","مسجد ملمنجی"," Malmanji","ملمنجی","ملمنجی","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101017","Najak Zad Sarhang village, Social Center building","تعمیر مرکز اجتماعی قریه نجک زاد سرهنگ","تعمیر مرکز اجتماعی قریه نجک زاد سرهنگ"," Najak village","قریه نجک","قریه نجک","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101018","Chashmah Senjad School","مکتب چشمه سنجد","مکتب چشمه سنجد"," Chashmah Senjad Bazar","بازار چشمه سنجد","بازار چشمه سنجد","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101019","Najak Deemah School","مکتب نجک دیمه","مکتب نجک دیمه","<Null>","null","null","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101020","Kharestan School","مکتب خارستان","مکتب خارستان"," Kharestan","خارستان","خارستان","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",585,339,246,0,519,291,228,0,0,513,289,224,0,0,539
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101021","Chahar Bagh School","مکتب چهار باغ","مکتب چهار باغ"," Chahar Bagh","چهارباغ","چهارباغ","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",875,384,491,0,963,409,554,0,0,862,372,490,0,0,986
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101022","Baghak School","مکتب باغک","مکتب باغک"," Baghak","باغک","باغک","YES","YES",5,5,"NO","YES","YES","YES",4,4,"NO",1808,751,1057,0,1802,723,1079,0,0,1756,706,1050,0,0,1896
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101023","Kundalan village School","مکتب  قریه کندلان","مکتب  قریه کندلان"," Sar Chashmah Kundalan village","قریه سرچشمه کندلان","قریه سرچشمه کندلان","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",1106,524,582,0,1021,488,533,0,0,1011,486,525,0,0,1067
"31","BADGHIS","3101","QALAE NAW","قلعه نو","3101","QALAE NAW","قلعه نو","YES","3101211","Chakaran School","مکتب چاکران","مکتب چاکران","Chakaran","چاکران","چاکران","YES","YES",4,4,"NO","YES","YES","YES",3,3,"NO",1139,710,429,1,1196,708,486,2,0,1051,636,414,1,0,1279
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102024","Tagab Rubat Bala Jame Mosque","مسجدجامع تگاب رباط بالا","مسجدجامع تگاب رباط بالا"," Jame Mosque","مسجد جامع","مسجد جامع","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",225,157,68,0,243,166,77,0,0,219,152,67,0,0,259
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102025","Senah Urdu Jame Mosque","مسجد  جامع سینه اردو","مسجد  جامع سینه اردو"," Senah Urdu bazar","بازار سینه اردو","بازار سینه اردو","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",286,183,103,0,323,203,120,0,0,282,179,103,0,0,340
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102026","Sang Lawh Mosque","مسجد سنگ لوح","مسجد سنگ لوح"," Sang Lawh","سنگ لوح","سنگ لوح","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",133,99,34,0,146,109,37,0,0,132,100,32,0,0,161
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102027","Dehestan High School","لیسه دهستان","لیسه دهستان","Dehestan ","دهستان","دهستان","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",683,356,327,17,767,384,368,15,0,671,337,317,17,0,800
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102028","Gadar ha School","مکتب گدرها","مکتب گدرها"," School","مکتب","مکتب","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",220,182,38,0,235,197,38,0,0,218,181,37,0,0,249
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102029","Chalanak School","مکتب چالانک","مکتب چالانک"," Chalanak","چالانک","چالانک","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",640,308,332,0,722,347,375,0,0,639,303,336,0,0,737
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102030","Mulla Karim Primary School","مکتب متوسطه ملاکریم","مکتب متوسطه ملاکریم"," Mulla Karim village","قریه ملاکریم","قریه ملاکریم","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",597,268,329,1,636,289,346,1,0,578,258,319,1,0,691
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102031","Serzarak village School","مکتب قریه سیر زارک","مکتب قریه سیر زارک"," Serzarak village","قریه سیر زارک","قریه سیر زارک","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",705,345,360,0,749,364,385,0,0,691,330,361,0,0,787
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102032","Gulkhanah Girls School","مکتب نسوان گلخانه","مکتب نسوان گلخانه"," Gul khanah","گل خانه","گل خانه","YES","YES",4,4,"NO","YES","YES","YES",2,2,"NO",821,402,419,0,867,412,455,0,0,808,386,422,0,0,922
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102033","Gandab Secondary School","مکتب متوسطه گنداب","مکتب متوسطه گنداب"," Gandah Aab","گنده آب","گنده آب","YES","YES",3,3,"NO","YES","YES","YES",2,2,"NO",811,422,389,1,933,484,447,2,0,803,416,386,1,0,970
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102034","Safidlak School","مکتب سفیدلک","مکتب سفیدلک","Safidlak ","سفیدلک","سفیدلک","YES","YES",2,2,"NO","YES","YES","YES",2,2,"NO",102,78,24,0,81,62,19,0,0,73,54,19,0,0,121
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102035","Tashbulaq High School","لیسه تا شبولاق","لیسه تا شبولاق"," Tashbulaq","تا شبولاق","تا شبولاق","YES","NO",2,NA,NA,"YES","YES","YES",2,2,"NO",300,165,135,0,336,177,159,0,0,290,160,130,0,0,355
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102036","Dahan Qul Uzbek Mosque","مسجد دهن قل ازبک","مسجد دهن قل ازبک"," Dahan Quli Uzbek","قریه دهن قلی ازبک","قریه دهن قلی ازبک","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102037","Kokjael village School","مکتب قریه کوکجایل","مکتب قریه کوکجایل"," Kokjael village","قریه کوکجایل","قریه کوکجایل","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102038","Taht Darah Kokchael School","مکتب تحت دره کوکچایل","مکتب تحت دره کوکچایل","Darah Kok Chael ","دره کوک چایل","دره کوک چایل","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102039","Pada Daizangi High School","مکتب لیسه پده دایزنگی","مکتب لیسه پده دایزنگی"," Pada Deh Zangi","پده دهزنگی","پده دهزنگی","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102040","Padah Laghari School","مکتب پده لاغری","مکتب پده لاغری"," Padah Laghari","پده لاغری","پده لاغری","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102041","Kocha e Zard High School","مکتب لیسه کوچه زرد","مکتب لیسه کوچه زرد"," Kocha e Zard","کوچه زرد","کوچه زرد","YES","NO",4,NA,NA,"YES","YES","YES",2,2,"NO",920,513,407,0,988,561,427,0,0,882,495,387,0,0,1062
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102042","Zadmurad Secondary School","مکتب متوسطه زادمراد","مکتب متوسطه زادمراد"," Zemurad","زیمراد","زیمراد","YES","NO",2,NA,NA,"YES","YES","YES",2,2,"NO",470,235,235,4,512,508,0,4,0,458,454,0,4,0,547
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102043","Aab Kamari District Clinic","کلینیک ولسوالی آبکمری_x000D_","کلینیک ولسوالی آبکمری_x000D_"," District Center","مرکز ولسوالی","مرکز ولسوالی","YES","YES",14,13,"YES","YES","YES","YES",10,8,"YES",4956,2936,2020,0,5384,3135,2248,1,0,4672,2741,1931,0,0,5524
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102044","Aab Kamari village School","مکتب قریه آبکمری","مکتب قریه آبکمری"," Aab Kamari village","قریه آبکمری","قریه آبکمری","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102045","Mubarak Shah Secondary School","مکتب متوسطه مبارکشاه","مکتب متوسطه مبارکشاه"," Mubarak Shah","مبارک شاه","مبارک شاه","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102046","Sang Khurus School","مکتب سنگ خرس","مکتب سنگ خرس"," Sang Khurus","قریه سنگ خرس","قریه سنگ خرس","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102047","Haji Abdul Latif Bye Mosque","مسجد حاجی عبدالطیف بای","مسجد حاجی عبدالطیف بای"," Hechkah","هیچکه","هیچکه","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102048","SehShorah Mohammad Zai Mosque","مسجد سه شوره محمد زی","مسجد سه شوره محمد زی"," SehShorah Mohammad","سه شوره محمد","سه شوره محمد","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102049","Dahan Jilawgeerak village Mosque","مسجد قریه دهن جلو گیرک","مسجد قریه دهن جلو گیرک"," Dahan Jilawgeerak village","قریه دهن جلو گیرک","قریه دهن جلو گیرک","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102050","Tarsheekh village","قریه ترشیخ","قریه ترشیخ"," Tarsheekh","ترشیخ","ترشیخ","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102051","Sayed Azim Mosque","مسجد سید اعظیم","مسجد سید اعظیم"," Sayed Azim","سید اعظیم","سید اعظیم","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102052","Mohammad Zai village","قریه محمد زی","قریه محمد زی"," Mohammad Zai","محمد زی","محمد زی","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102053","Lodin Mohamad Zai village Mosque","مسجد قریه لودین محمدزای","مسجد قریه لودین محمدزای"," Lodin Mohamad Zai","قریه لودین محمدزای","قریه لودین محمدزای","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102054","Sang Atash Secondary School","مکتب متوسطه سنگ آتش","مکتب متوسطه سنگ آتش"," Taht Bazar Sang Atash","تحت بازار سنگ آتش","تحت بازار سنگ آتش","YES","YES",3,3,"NO","YES","YES","YES",3,3,"NO",1035,737,298,0,1144,808,336,0,0,1018,728,290,0,0,1228
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102055","Jafari High School","لیسه جعفری","لیسه جعفری"," Jafari village","قریه جعفری","قریه جعفری","YES","NO",3,NA,NA,"YES","YES","YES",2,2,"NO",793,385,408,1,875,410,465,0,0,785,378,407,0,0,928
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102056","Turki Mosque","مسجد ترکی","مسجد ترکی"," Turki","ترکی","ترکی","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102057","Chai Sangi Center","مرکز چای سنگی","مرکز چای سنگی"," Chai Sangi","چای سنگی","چای سنگی","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102058","Narab Primary School","مکتب ابتدائیه نراب","مکتب ابتدائیه نراب"," Narab","نراب","نراب","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3102","ABKAMARI","آبکمری","3102","ABKAMARI","آبکمری","NO","3102059","Aab Bareek School","مکتب آب باریک","مکتب آب باریک"," Aab Bareek","آب باریک","آب باریک","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","NO","3103060","Andari School","مکتب اندری","مکتب اندری"," Andari","اندری","اندری","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","NO","3103061","Zad Ali High School","مکتب  لیسه زاد علی","مکتب  لیسه زاد علی"," Zad Ali","زاد علی","زاد علی","YES","NO",1,NA,NA,"YES","NO","NO",NA,NA,"NO",17,17,0,0,20,20,0,0,0,16,16,0,0,0,22
"31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","NO","3103062","Ferozi Mosque","مسجد فیروزی","مسجد فیروزی"," Ferozi village","قریه فیروزی","قریه فیروزی","YES","NO",3,NA,NA,"YES","YES","YES",4,4,"NO",724,683,41,141,793,612,44,137,0,697,518,38,141,0,865
"31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","NO","3103063","Mazeed ha Primary School","مکتب ابتدایی مزید ها","مکتب ابتدایی مزید ها"," Rubat","رباط","رباط","YES","YES",3,3,"NO","YES","YES","YES",3,3,"YES",890,600,290,45,893,569,273,51,0,799,505,250,44,0,963
"31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","NO","3103064","Jaknah village Primary School","مکتب ابتدائیه قریه جکنه","مکتب ابتدائیه قریه جکنه"," Jaknah village","قریه جکنه","قریه جکنه","YES","NO",3,NA,NA,"YES","YES","YES",1,2,"NO",672,485,187,5,727,522,200,5,0,659,473,182,4,0,758
"31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","NO","3103065","Tajik ha School","مکتب تاجک ها","مکتب تاجک ها"," Khwajah Pestah","خواجه پسته","خواجه پسته","YES","NO",2,NA,NA,"YES","YES","YES",2,2,"NO",515,342,173,1,572,376,195,1,0,514,339,174,1,0,585
"31","BADGHIS","3103","MUQUR","مقر","3103","MUQUR","مقر","NO","3103066","Ghal Zardak Mosque","مسجد غال زردک","مسجد غال زردک"," Ghal Zardak","غال زردک","غال زردک","NO","NO",NA,NA,NA,"NO","NO","NO",NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
