"province_code","pc_code","ps_code","ps_type","audit_or_recount","prelim_results_reporting","ps_invalidated","ps_open"
"23","2301059","2301059-01","M","NO","NO",NA,"NO"
"23","2301059","2301059-02","M","NO","NO",NA,"NO"
"23","2301059","2301059-03","M","NO","NO",NA,"NO"
"23","2301059","2301059-04","F","NO","NO",NA,"NO"
"23","2301059","2301059-05","F","NO","NO",NA,"NO"
"23","2301060","2301060-01","M","NO","NO",NA,"NO"
"23","2301060","2301060-02","M","NO","NO",NA,"NO"
"23","2301060","2301060-03","M","NO","NO",NA,"NO"
"23","2301060","2301060-04","F","NO","NO",NA,"NO"
"23","2301060","2301060-05","F","NO","NO",NA,"NO"
"23","2301060","2301060-06","F","NO","NO",NA,"NO"
"23","2301061","2301061-01","M","NO","NO",NA,"NO"
"23","2301061","2301061-02","M","NO","NO",NA,"NO"
"23","2301061","2301061-03","M","NO","NO",NA,"NO"
"23","2301061","2301061-04","F","NO","NO",NA,"NO"
"23","2301061","2301061-05","F","NO","NO",NA,"NO"
"23","2301062","2301062-01","M","NO","NO",NA,"NO"
"23","2301062","2301062-02","M","NO","NO",NA,"NO"
"23","2301062","2301062-03","M","NO","NO",NA,"NO"
"23","2301062","2301062-04","M","NO","NO",NA,"NO"
"23","2301062","2301062-05","F","NO","NO",NA,"NO"
"23","2301062","2301062-06","F","NO","NO",NA,"NO"
"23","2301063","2301063-01","M","NO","NO",NA,"NO"
"23","2301063","2301063-02","M","NO","NO",NA,"NO"
"23","2301063","2301063-03","F","NO","NO",NA,"NO"
"23","2301065","2301065-01","M","YES","YES","NO","YES"
"23","2301065","2301065-02","M","YES","YES","NO","YES"
"23","2301065","2301065-03","M","YES","YES","NO","YES"
"23","2301065","2301065-04","F","YES","YES","NO","YES"
"23","2301065","2301065-05","F","YES","YES","NO","YES"
"23","2301065","2301065-06","F","YES","YES","NO","YES"
"23","2301066","2301066-01","M","YES","YES","NO","YES"
"23","2301066","2301066-02","M","YES","YES","NO","YES"
"23","2301066","2301066-03","M","YES","YES","NO","YES"
"23","2301066","2301066-04","F","YES","YES","NO","YES"
"23","2301066","2301066-05","F","YES","YES","NO","YES"
"23","2301067","2301067-01","M","YES","YES","NO","YES"
"23","2301067","2301067-02","M","YES","YES","NO","YES"
"23","2301067","2301067-03","M","YES","YES","NO","YES"
"23","2301067","2301067-04","M","YES","YES","NO","YES"
"23","2301067","2301067-05","M","YES","YES","NO","YES"
"23","2301067","2301067-06","F","YES","YES","NO","YES"
"23","2301067","2301067-07","F","YES","YES","NO","YES"
"23","2301067","2301067-08","F","YES","YES","NO","YES"
"23","2301068","2301068-01","M","YES","YES","NO","YES"
"23","2301068","2301068-02","M","YES","YES","NO","YES"
"23","2301068","2301068-03","M","YES","YES","NO","YES"
"23","2301068","2301068-04","F","YES","YES","NO","YES"
"23","2301068","2301068-05","F","YES","YES","NO","YES"
"23","2301071","2301071-01","M","NO","NO",NA,"NO"
"23","2301071","2301071-02","F","NO","NO",NA,"NO"
"23","2301073","2301073-01","M","YES","YES","NO","YES"
"23","2301073","2301073-02","M","YES","YES","NO","YES"
"23","2301073","2301073-03","F","YES","YES","NO","YES"
"23","2302074","2302074-01","M","NO","NO",NA,"NO"
"23","2302074","2302074-02","M","NO","NO",NA,"NO"
"23","2302074","2302074-03","M","NO","NO",NA,"NO"
"23","2302074","2302074-04","F","NO","NO",NA,"NO"
"23","2302074","2302074-05","F","NO","NO",NA,"NO"
"23","2302075","2302075-01","M","NO","NO",NA,"NO"
"23","2302075","2302075-02","M","NO","NO",NA,"NO"
"23","2302075","2302075-03","F","NO","NO",NA,"NO"
"23","2302076","2302076-01","M","NO","NO",NA,"NO"
"23","2302076","2302076-02","M","NO","NO",NA,"NO"
"23","2302076","2302076-03","M","NO","NO",NA,"NO"
"23","2302076","2302076-04","F","NO","NO",NA,"NO"
"23","2302076","2302076-05","F","NO","NO",NA,"NO"
"23","2302077","2302077-01","M","NO","NO",NA,"NO"
"23","2302077","2302077-02","F","NO","NO",NA,"NO"
"23","2302078","2302078-01","M","NO","NO",NA,"NO"
"23","2302078","2302078-02","F","NO","NO",NA,"NO"
"23","2302079","2302079-01","M","NO","NO",NA,"NO"
"23","2302079","2302079-02","M","NO","NO",NA,"NO"
"23","2302079","2302079-03","F","NO","NO",NA,"NO"
"23","2302079","2302079-04","F","NO","NO",NA,"NO"
"23","2302080","2302080-01","M","NO","NO",NA,"NO"
"23","2302080","2302080-02","M","NO","NO",NA,"NO"
"23","2302080","2302080-03","F","NO","NO",NA,"NO"
"23","2302081","2302081-01","M","NO","NO",NA,"NO"
"23","2302081","2302081-02","F","NO","NO",NA,"NO"
"23","2302082","2302082-01","M","NO","NO",NA,"NO"
"23","2302082","2302082-02","F","NO","NO",NA,"NO"
"23","2302083","2302083-01","M","NO","NO",NA,"NO"
"23","2302083","2302083-02","M","NO","NO",NA,"NO"
"23","2302083","2302083-03","M","NO","NO",NA,"NO"
"23","2302083","2302083-04","M","NO","NO",NA,"NO"
"23","2302083","2302083-05","M","NO","NO",NA,"NO"
"23","2302083","2302083-06","M","NO","NO",NA,"NO"
"23","2302083","2302083-07","F","NO","NO",NA,"NO"
"23","2302083","2302083-08","F","NO","NO",NA,"NO"
"23","2302083","2302083-09","F","NO","NO",NA,"NO"
"23","2302084","2302084-01","M","NO","NO",NA,"NO"
"23","2302084","2302084-02","M","NO","NO",NA,"NO"
"23","2302084","2302084-03","F","NO","NO",NA,"NO"
"23","2302085","2302085-01","M","NO","YES",NA,"YES"
"23","2302085","2302085-02","M","NO","YES",NA,"YES"
"23","2302085","2302085-03","M","NO","YES",NA,"YES"
"23","2302085","2302085-04","F","YES","NO","YES","YES"
"23","2302085","2302085-05","F","YES","NO","YES","YES"
"23","2302086","2302086-01","M","NO","NO",NA,"NO"
"23","2302086","2302086-02","M","NO","NO",NA,"NO"
"23","2302086","2302086-03","M","NO","NO",NA,"NO"
"23","2302086","2302086-04","F","NO","NO",NA,"NO"
"23","2302086","2302086-05","F","NO","NO",NA,"NO"
"23","2302089","2302089-01","M","NO","NO",NA,"NO"
"23","2302089","2302089-02","M","NO","NO",NA,"NO"
"23","2302089","2302089-03","M","NO","NO",NA,"NO"
"23","2302089","2302089-04","F","NO","NO",NA,"NO"
"23","2302089","2302089-05","F","NO","NO",NA,"NO"
"23","2302089","2302089-06","F","NO","NO",NA,"NO"
"23","2302093","2302093-01","M","NO","NO",NA,"NO"
"23","2302093","2302093-02","F","NO","NO",NA,"NO"
"23","2303095","2303095-01","M","YES","YES","NO","YES"
"23","2303095","2303095-02","M","YES","YES","NO","YES"
"23","2303095","2303095-03","M","YES","YES","NO","YES"
"23","2303095","2303095-04","F","YES","YES","NO","YES"
"23","2303095","2303095-05","F","YES","YES","NO","YES"
"23","2303095","2303095-06","F","YES","YES","NO","YES"
"23","2303096","2303096-01","M","YES","YES","NO","YES"
"23","2303096","2303096-02","M","YES","YES","NO","YES"
"23","2303096","2303096-03","M","YES","YES","NO","YES"
"23","2303096","2303096-04","F","YES","YES","NO","YES"
"23","2303096","2303096-05","F","YES","YES","NO","YES"
"23","2303096","2303096-06","F","YES","YES","NO","YES"
"23","2303097","2303097-01","M","YES","YES","NO","YES"
"23","2303097","2303097-02","M","YES","YES","NO","YES"
"23","2303097","2303097-03","M","YES","YES","NO","YES"
"23","2303097","2303097-04","F","YES","YES","NO","YES"
"23","2303097","2303097-05","F","YES","YES","NO","YES"
"23","2303098","2303098-01","M","YES","YES","NO","YES"
"23","2303098","2303098-02","M","YES","YES","NO","YES"
"23","2303098","2303098-03","F","YES","YES","NO","YES"
"23","2303098","2303098-04","F","YES","YES","NO","YES"
"23","2303099","2303099-01","M","YES","YES","NO","YES"
"23","2303099","2303099-02","M","YES","YES","NO","YES"
"23","2303099","2303099-03","M","YES","YES","NO","YES"
"23","2303099","2303099-04","F","YES","YES","NO","YES"
"23","2303099","2303099-05","F","YES","YES","NO","YES"
"23","2303099","2303099-06","F","YES","YES","NO","YES"
"23","2303100","2303100-01","M","YES","NO","YES","YES"
"23","2303100","2303100-02","M","YES","NO","YES","YES"
"23","2303100","2303100-03","M","YES","NO","YES","YES"
"23","2303100","2303100-04","F","YES","NO","YES","YES"
"23","2303100","2303100-05","F","YES","NO","YES","YES"
"23","2303100","2303100-06","F","YES","NO","YES","YES"
"23","2303101","2303101-01","M","YES","YES","NO","YES"
"23","2303101","2303101-02","M","YES","YES","NO","YES"
"23","2303101","2303101-03","M","YES","YES","YES","YES"
"23","2303101","2303101-04","F","YES","YES","YES","YES"
"23","2303101","2303101-05","F","YES","YES","NO","YES"
"23","2303101","2303101-06","F","YES","YES","NO","YES"
"23","2303102","2303102-01","M","YES","YES","NO","YES"
"23","2303102","2303102-02","M","YES","YES","NO","YES"
"23","2303102","2303102-03","M","YES","YES","NO","YES"
"23","2303102","2303102-04","F","YES","YES","NO","YES"
"23","2303102","2303102-05","F","YES","YES","NO","YES"
"23","2303102","2303102-06","F","YES","YES","NO","YES"
"23","2303103","2303103-01","M","NO","NO",NA,"NO"
"23","2303103","2303103-02","M","NO","NO",NA,"NO"
"23","2303103","2303103-03","M","NO","NO",NA,"NO"
"23","2303103","2303103-04","F","NO","NO",NA,"NO"
"23","2303103","2303103-05","F","NO","NO",NA,"NO"
"23","2303104","2303104-01","M","NO","NO",NA,"NO"
"23","2303104","2303104-02","F","NO","NO",NA,"NO"
"23","2303106","2303106-01","M","NO","NO",NA,"NO"
"23","2303106","2303106-02","M","NO","NO",NA,"NO"
"23","2303106","2303106-03","F","NO","NO",NA,"NO"
"23","2303106","2303106-04","F","NO","NO",NA,"NO"
"23","2303107","2303107-01","M","NO","NO",NA,"NO"
"23","2303107","2303107-02","M","NO","NO",NA,"NO"
"23","2303107","2303107-03","M","NO","NO",NA,"NO"
"23","2303107","2303107-04","F","NO","NO",NA,"NO"
"23","2303107","2303107-05","F","NO","NO",NA,"NO"
"23","2303108","2303108-01","M","NO","NO",NA,"NO"
"23","2303108","2303108-02","M","NO","NO",NA,"NO"
"23","2303108","2303108-03","M","NO","NO",NA,"NO"
"23","2303108","2303108-04","M","NO","NO",NA,"NO"
"23","2303108","2303108-05","F","NO","NO",NA,"NO"
"23","2303108","2303108-06","F","NO","NO",NA,"NO"
"23","2303108","2303108-07","F","NO","NO",NA,"NO"
"23","2303108","2303108-08","F","NO","NO",NA,"UNKNOWN"
"23","2303109","2303109-01","M","NO","NO",NA,"UNKNOWN"
"23","2303109","2303109-02","M","NO","NO",NA,"UNKNOWN"
"23","2303109","2303109-03","M","NO","NO",NA,"UNKNOWN"
"23","2303109","2303109-04","F","NO","NO",NA,"UNKNOWN"
"23","2303110","2303110-01","M","NO","NO",NA,"UNKNOWN"
"23","2303110","2303110-02","M","NO","NO",NA,"UNKNOWN"
"23","2303110","2303110-03","F","NO","NO",NA,"UNKNOWN"
"23","2303110","2303110-04","F","NO","NO",NA,"UNKNOWN"
"23","2303111","2303111-01","M","NO","NO",NA,"UNKNOWN"
"23","2303111","2303111-02","M","NO","NO",NA,"UNKNOWN"
"23","2303111","2303111-03","M","NO","NO",NA,"UNKNOWN"
"23","2303111","2303111-04","F","NO","NO",NA,"UNKNOWN"
"23","2303111","2303111-05","F","NO","NO",NA,"UNKNOWN"
"23","2304115","2304115-01","M","NO","NO",NA,"UNKNOWN"
"23","2304115","2304115-02","M","NO","NO",NA,"UNKNOWN"
"23","2304115","2304115-03","F","NO","NO",NA,"UNKNOWN"
"23","2304116","2304116-01","M","NO","NO",NA,"UNKNOWN"
"23","2304116","2304116-02","M","NO","NO",NA,"UNKNOWN"
"23","2304116","2304116-03","F","NO","NO",NA,"UNKNOWN"
"23","2304120","2304120-01","M","NO","NO",NA,"UNKNOWN"
"23","2304120","2304120-02","M","NO","NO",NA,"UNKNOWN"
"23","2304120","2304120-03","M","NO","NO",NA,"UNKNOWN"
"23","2304120","2304120-04","F","NO","NO",NA,"UNKNOWN"
"23","2304120","2304120-05","F","NO","NO",NA,"UNKNOWN"
"23","2304121","2304121-01","M","YES","YES","NO","YES"
"23","2304121","2304121-02","M","NO","YES",NA,"YES"
"23","2304121","2304121-03","M","YES","YES","NO","YES"
"23","2304121","2304121-04","F","NO","YES",NA,"YES"
"23","2304121","2304121-05","F","NO","YES",NA,"YES"
"23","2304123","2304123-01","M","NO","NO",NA,"UNKNOWN"
"23","2304123","2304123-02","M","NO","NO",NA,"UNKNOWN"
"23","2304123","2304123-03","M","NO","NO",NA,"UNKNOWN"
"23","2304123","2304123-04","F","NO","NO",NA,"UNKNOWN"
"23","2305141","2305141-01","M","NO","NO",NA,"UNKNOWN"
"23","2305141","2305141-02","F","NO","NO",NA,"UNKNOWN"
"23","2305142","2305142-01","M","NO","NO",NA,"UNKNOWN"
"23","2305142","2305142-02","M","NO","NO",NA,"UNKNOWN"
"23","2305142","2305142-03","F","NO","NO",NA,"UNKNOWN"
"23","2305142","2305142-04","F","NO","NO",NA,"UNKNOWN"
"23","2305143","2305143-01","M","NO","NO",NA,"UNKNOWN"
"23","2305143","2305143-02","M","NO","NO",NA,"UNKNOWN"
"23","2305143","2305143-03","F","NO","NO",NA,"UNKNOWN"
"23","2305143","2305143-04","F","NO","NO",NA,"UNKNOWN"
"23","2305144","2305144-01","M","NO","NO",NA,"UNKNOWN"
"23","2305144","2305144-02","F","NO","NO",NA,"UNKNOWN"
"23","2305144","2305144-03","F","NO","NO",NA,"UNKNOWN"
"23","2305151","2305151-01","M","NO","YES",NA,"YES"
"23","2305151","2305151-02","M","NO","YES",NA,"YES"
"23","2305151","2305151-03","M","NO","YES",NA,"YES"
"23","2305151","2305151-04","M","NO","YES",NA,"YES"
"23","2305151","2305151-05","F","NO","YES",NA,"YES"
"23","2306154","2306154-01","M","NO","NO",NA,"UNKNOWN"
"23","2306154","2306154-02","M","NO","NO",NA,"UNKNOWN"
"23","2306154","2306154-03","M","NO","NO",NA,"UNKNOWN"
"23","2306154","2306154-04","F","NO","NO",NA,"UNKNOWN"
"23","2306154","2306154-05","F","NO","NO",NA,"UNKNOWN"
"23","2306155","2306155-01","M","YES","YES","NO","YES"
"23","2306155","2306155-02","M","YES","YES","YES","YES"
"23","2306155","2306155-03","M","YES","YES","NO","YES"
"23","2306155","2306155-04","M","YES","YES","NO","YES"
"23","2306155","2306155-05","M","YES","YES","NO","YES"
"23","2306155","2306155-06","M","YES","YES","NO","YES"
"23","2306155","2306155-07","M","YES","YES","NO","YES"
"23","2306155","2306155-08","F","YES","YES","NO","YES"
"23","2306155","2306155-09","F","YES","YES","NO","YES"
"23","2306156","2306156-01","M","YES","YES","NO","YES"
"23","2306156","2306156-02","M","YES","YES","NO","YES"
"23","2306156","2306156-03","M","YES","YES","NO","YES"
"23","2306156","2306156-04","M","YES","YES","NO","YES"
"23","2306156","2306156-05","M","YES","YES","NO","YES"
"23","2306156","2306156-06","F","YES","YES","NO","YES"
"23","2306156","2306156-07","F","YES","YES","NO","YES"
"23","2306156","2306156-08","F","YES","YES","NO","YES"
"23","2306157","2306157-01","M","YES","YES","NO","YES"
"23","2306157","2306157-02","M","YES","YES","NO","YES"
"23","2306157","2306157-03","M","YES","YES","NO","YES"
"23","2306157","2306157-04","M","YES","YES","NO","YES"
"23","2306157","2306157-05","M","YES","YES","NO","YES"
"23","2306157","2306157-06","F","YES","YES","NO","YES"
"23","2306157","2306157-07","F","YES","YES","NO","YES"
"23","2306157","2306157-08","F","YES","YES","NO","YES"
"23","2306158","2306158-01","M","YES","YES","NO","YES"
"23","2306158","2306158-02","M","YES","YES","NO","YES"
"23","2306158","2306158-03","M","YES","YES","NO","YES"
"23","2306158","2306158-04","F","YES","YES","NO","YES"
"23","2306159","2306159-01","M","YES","YES","YES","YES"
"23","2306159","2306159-02","M","YES","YES","NO","YES"
"23","2306159","2306159-03","M","YES","YES","NO","YES"
"23","2306159","2306159-04","F","YES","YES","NO","YES"
"23","2306160","2306160-01","M","NO","NO",NA,"UNKNOWN"
"23","2306160","2306160-02","M","NO","NO",NA,"UNKNOWN"
"23","2306160","2306160-03","M","NO","NO",NA,"UNKNOWN"
"23","2306160","2306160-04","M","NO","NO",NA,"UNKNOWN"
"23","2306160","2306160-05","M","NO","NO",NA,"UNKNOWN"
"23","2306160","2306160-06","M","NO","NO",NA,"UNKNOWN"
"23","2306160","2306160-07","F","NO","NO",NA,"UNKNOWN"
"23","2306160","2306160-08","F","NO","NO",NA,"UNKNOWN"
"23","2306161","2306161-01","M","YES","NO","YES","YES"
"23","2306161","2306161-02","M","YES","NO","YES","YES"
"23","2306161","2306161-03","M","YES","NO","YES","YES"
"23","2306161","2306161-04","F","YES","NO","YES","YES"
"23","2306161","2306161-05","F","YES","NO","YES","YES"
"23","2306162","2306162-01","M","YES","YES","NO","YES"
"23","2306162","2306162-02","M","YES","YES","NO","YES"
"23","2306162","2306162-03","M","YES","YES","NO","YES"
"23","2306162","2306162-04","F","YES","YES","NO","YES"
"23","2306162","2306162-05","F","YES","YES","NO","YES"
"23","2306163","2306163-01","M","YES","YES","NO","YES"
"23","2306163","2306163-02","M","YES","YES","NO","YES"
"23","2306163","2306163-03","M","YES","YES","NO","YES"
"23","2306163","2306163-04","F","YES","YES","NO","YES"
"23","2306164","2306164-01","M","YES","YES","NO","YES"
"23","2306164","2306164-02","M","YES","YES","NO","YES"
"23","2306164","2306164-03","M","YES","YES","NO","YES"
"23","2306164","2306164-04","M","YES","YES","NO","YES"
"23","2306164","2306164-05","M","YES","YES","YES","YES"
"23","2306164","2306164-06","M","YES","YES","NO","YES"
"23","2306164","2306164-07","F","YES","YES","NO","YES"
"23","2306164","2306164-08","F","YES","YES","NO","YES"
"23","2306174","2306174-01","M","NO","NO",NA,"UNKNOWN"
"23","2306174","2306174-02","F","NO","NO",NA,"UNKNOWN"
"23","2306175","2306175-01","M","NO","NO",NA,"UNKNOWN"
"23","2306175","2306175-02","F","NO","NO",NA,"UNKNOWN"
"23","2306176","2306176-01","M","YES","YES","NO","YES"
"23","2306176","2306176-02","M","YES","YES","NO","YES"
"23","2306176","2306176-03","M","YES","YES","NO","YES"
"23","2306176","2306176-04","M","YES","YES","NO","YES"
"23","2306176","2306176-05","M","YES","YES","NO","YES"
"23","2306176","2306176-06","F","YES","YES","NO","YES"
"23","2306176","2306176-07","F","YES","YES","NO","YES"
"23","2306177","2306177-01","M","YES","YES","NO","YES"
"23","2306177","2306177-02","M","YES","YES","NO","YES"
"23","2306177","2306177-03","M","YES","YES","NO","YES"
"23","2306177","2306177-04","M","YES","YES","NO","YES"
"23","2306177","2306177-05","M","YES","YES","NO","YES"
"23","2306177","2306177-06","M","YES","YES","NO","YES"
"23","2306177","2306177-07","F","YES","YES","NO","YES"
"23","2306177","2306177-08","F","YES","YES","NO","YES"
"23","2306177","2306177-09","F","YES","YES","NO","YES"
"23","2307182","2307182-01","M","YES","YES","NO","YES"
"23","2307182","2307182-02","F","YES","YES","NO","YES"
"23","2307183","2307183-01","M","NO","YES",NA,"YES"
"23","2307183","2307183-02","M","NO","YES",NA,"YES"
"23","2307183","2307183-03","F","NO","YES",NA,"YES"
"23","2307183","2307183-04","F","NO","YES",NA,"YES"
"23","2307184","2307184-01","M","NO","YES",NA,"YES"
"23","2307184","2307184-02","F","NO","YES",NA,"YES"
"23","2307185","2307185-01","M","YES","YES","NO","YES"
"23","2307185","2307185-02","F","NO","YES",NA,"YES"
"23","2307186","2307186-01","M","NO","YES",NA,"YES"
"23","2307186","2307186-02","M","NO","YES",NA,"YES"
"23","2307186","2307186-03","F","NO","YES",NA,"YES"
"23","2307186","2307186-04","F","NO","YES",NA,"YES"
"23","2307187","2307187-01","M","NO","YES",NA,"YES"
"23","2307187","2307187-02","F","NO","YES",NA,"YES"
"23","2307188","2307188-01","M","NO","YES",NA,"YES"
"23","2307188","2307188-02","M","NO","YES",NA,"YES"
"23","2307188","2307188-03","F","NO","YES",NA,"YES"
"23","2307189","2307189-01","M","NO","YES",NA,"YES"
"23","2307189","2307189-02","F","NO","YES",NA,"YES"
"23","2307190","2307190-01","M","NO","YES",NA,"YES"
"23","2307190","2307190-02","F","YES","YES","NO","YES"
"23","2307191","2307191-01","M","NO","YES",NA,"YES"
"23","2307191","2307191-02","M","NO","YES",NA,"YES"
"23","2307191","2307191-03","M","NO","YES",NA,"YES"
"23","2307191","2307191-04","F","NO","YES",NA,"YES"
"23","2307191","2307191-05","F","NO","YES",NA,"YES"
"23","2307191","2307191-06","F","NO","YES",NA,"YES"
"23","2307192","2307192-01","M","NO","YES",NA,"YES"
"23","2307192","2307192-02","M","NO","YES",NA,"YES"
"23","2307192","2307192-03","F","NO","YES",NA,"YES"
"23","2307193","2307193-01","M","NO","YES",NA,"YES"
"23","2307193","2307193-02","F","NO","YES",NA,"YES"
"23","2307194","2307194-01","M","NO","YES",NA,"YES"
"23","2307194","2307194-02","M","NO","YES",NA,"YES"
"23","2307194","2307194-03","F","NO","YES",NA,"YES"
"23","2307195","2307195-01","M","NO","YES",NA,"YES"
"23","2307195","2307195-02","F","NO","YES",NA,"YES"
"23","2307196","2307196-01","M","NO","YES",NA,"YES"
"23","2307196","2307196-02","M","NO","YES",NA,"YES"
"23","2307196","2307196-03","F","NO","YES",NA,"YES"
"23","2307196","2307196-04","F","NO","YES",NA,"YES"
"23","2307197","2307197-01","M","NO","YES",NA,"YES"
"23","2307197","2307197-02","M","NO","YES",NA,"YES"
"23","2307197","2307197-03","M","NO","YES",NA,"YES"
"23","2307197","2307197-04","F","NO","YES",NA,"YES"
"23","2307197","2307197-05","F","NO","YES",NA,"YES"
"23","2307198","2307198-01","M","NO","YES",NA,"YES"
"23","2307198","2307198-02","F","NO","YES",NA,"YES"
"23","2307199","2307199-01","M","NO","YES",NA,"YES"
"23","2307199","2307199-02","M","NO","YES",NA,"YES"
"23","2307199","2307199-03","F","NO","YES",NA,"YES"
"23","2307199","2307199-04","F","NO","YES",NA,"YES"
