"province_code","province_name_eng","district_code","district_name_eng","district_name_dari","district_name_pashto","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","district_or_subdivision_name_pashto","provincial_capital","pc_code","pc_name_eng","pc_name_dari","pc_name_pashto","pc_location_eng","pc_location_dari","pc_location_pashto","planned_2018","prelim_ps_count","final_ps_count","prelim_results_reporting","final_results_reporting","pc_change_initial_final_plan","assessment_status","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"19","KUNDUZ","1910","AQTASH","آقتاش","آقتاش","1910","AQTASH","آقتاش","آقتاش","NO","1910219","Saray Qeshlaq Madras","مدرسه سرای قشلاق","مدرسه سرای قشلاق","Saray Qeshlaq Village","قریه سرای قشلاق","قریه سرای قشلاق","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","KUNDUZ","1910","AQTASH","آقتاش","آقتاش","1910","AQTASH","آقتاش","آقتاش","NO","1910220","Aaqtash High School","لیسه آقتاش","لیسه آقتاش","Aaqtash Village","قریه آقتاش","قریه آقتاش","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001001"," Kart e Khurasan Girls Secondary School","مکتب متوسطه نسوان کارته خراسان","مکتب متوسطه نسوان کارته خراسان","Aybak City","شهر ایبک","شهر ایبک","YES",6,6,"YES","YES","no change","Old",3192,71,11,0,10,0,0,9,41,3121,1676,1445,0,0,1676,1445,3121
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001002"," Aybak Boys High School","لیسه ذکور ایبک","لیسه ذکور ایبک","Aybak City","شهر ایبک","شهر ایبک","YES",6,6,"YES","YES","no change","Old",2982,70,22,0,23,0,0,6,19,2911,2518,393,1,0,2519,393,2912
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001003"," Ajani Malik Girls High School","لیسه نسوان اجانی ملکی","لیسه نسوان اجانی ملکی","Aybak City","شهر ایبک","شهر ایبک","YES",9,9,"YES","YES","no change","Old",5406,222,28,0,21,0,0,21,152,5182,1711,3471,2,0,1711,3473,5184
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001004"," Aayencha High School","لیسه آئینچه","لیسه آئینچه","Aybak City","شهر ایبک","شهر ایبک","YES",6,6,"YES","YES","no change","Old",3222,107,16,0,13,0,0,11,67,3114,1593,1521,1,0,1594,1521,3115
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001005"," Sarqad Secondary School","مکتب متوسطه سرقد","مکتب متوسطه سرقد","Aybak City","شهر ایبک","شهر ایبک","YES",3,3,"YES","YES","no change","Old",1794,45,19,1,6,0,0,7,12,1748,927,821,1,0,927,822,1749
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001006"," Larghan Secondary School","مکتب متوسطه لرغان","مکتب متوسطه لرغان"," Larghan village","قریه لرغان","قریه لرغان","YES",4,4,"YES","YES","no change","Old",1980,48,20,0,8,0,0,7,13,1930,864,1066,2,0,865,1067,1932
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001007"," Nawai Zhwandoon High School","لیسه جوی ژوندون","لیسه جوی ژوندون"," Joi Zhwandoon village","قریه جوی ژوندون","قریه جوی ژوندون","YES",4,4,"YES","YES","no change","Old",1902,29,9,0,7,0,0,0,13,1873,763,1110,0,0,763,1110,1873
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001008"," Mangtash Primary School","مکتب ابتدا یه منگتاش","مکتب ابتدا یه منگتاش"," Mangtash village","قریه منگتاش","قریه منگتاش","YES",2,2,"YES","YES","no change","New",906,33,27,0,5,0,0,1,0,872,498,374,1,0,499,374,873
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001009"," Dilkhakai Secondary School","مکتب متوسطه دلخکی","مکتب متوسطه دلخکی"," Dilkhaki village","قریه دلخکی","قریه دلخکی","YES",3,3,"YES","YES","no change","Old",1170,38,16,0,5,0,0,0,17,1131,496,635,1,0,497,635,1132
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001010"," Qouch Nehal Secondary School","مکتب متوسطه قوچ نهال","مکتب متوسطه قوچ نهال"," Qouch Nehal village","قریه قوچ نهال","قریه قوچ نهال","YES",2,2,"YES","YES","no change","Old",1008,30,16,0,0,0,0,0,14,978,383,595,0,0,383,595,978
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001011"," Manghaz Mosque","مدرسه منغر","مدرسه منغر"," Mangahr village","قریه منغر","قریه منغر","YES",2,2,"YES","YES","no change","Not Assessed",204,13,10,0,0,0,0,0,3,191,182,9,0,0,182,9,191
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001012"," Sarah Kandah Secondary School","مکتب متوسطه ساره کنده","مکتب متوسطه ساره کنده"," Sarah Kandah village","قریه ساره کنده","قریه ساره کنده","YES",2,2,"YES","YES","no change","Old",810,40,20,0,5,0,0,1,14,770,472,298,0,0,472,298,770
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001013"," Darah e Zindan Girls High School","لیسه نسوان دره زندان","لیسه نسوان دره زندان"," Darah Zindan village","قریه دره زندان","قریه دره زندان","YES",4,4,"YES","YES","no change","Old",1854,31,17,0,1,0,0,1,12,1823,860,963,0,0,860,963,1823
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001014"," Takht e Rustam Secondary School","مکتب متوسطه تخت رستم","مکتب متوسطه تخت رستم"," Sanjeedak village","قریه سنجیدک","قریه سنجیدک","YES",2,2,"YES","YES","no change","New",900,52,22,0,7,0,0,2,21,848,408,440,0,0,408,440,848
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001015"," Shahr e Qadeem Girls High School","لیسه نسوان شهر قدیم","لیسه نسوان شهر قدیم"," Shahr Qadeem village","قریه شهر قدیم","قریه شهر قدیم","YES",4,4,"YES","YES","no change","Old",1680,40,10,0,7,0,0,1,22,1623,796,827,17,0,800,840,1640
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001016"," Khwajah Ismael Jame Mosque","مسجد جامع خواجه اسماعیل","مسجد جامع خواجه اسماعیل"," Khwaja Ismael village","قریه خواجه اسماعیل","قریه خواجه اسماعیل","YES",2,2,"YES","YES","no change","New",678,23,15,0,4,0,0,1,3,655,307,348,0,0,307,348,655
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001017"," Zahrabi Secondary School","مکتب متوسطه ظهرابی","مکتب متوسطه ظهرابی"," Zahrabi village","قریه ظهرابی","قریه ظهرابی","YES",4,4,"YES","YES","no change","Old",1914,42,11,9,7,0,0,6,9,1853,1161,692,19,0,1178,694,1872
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001018"," Kapanak Arjah Primary School","مکتب ابتدا یه کپنک ارجه","مکتب ابتدا یه کپنک ارجه"," Kapanak Arjah village","قریه کپنک ارجه","قریه کپنک ارجه","YES",2,2,"YES","YES","no change","New",186,14,10,0,2,0,0,0,2,172,62,110,0,0,62,110,172
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001019"," Shalkatu High School","لیسه شلکتو","لیسه شلکتو"," Shalkatu village","قریه شلکتو","قریه شلکتو","YES",2,2,"YES","YES","no change","Old",210,17,14,0,0,0,0,1,2,193,186,7,0,0,186,7,193
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001020"," Sharikyar Secondary School","مکتب متوسطه شریکیار","مکتب متوسطه شریکیار"," Sherekyar village","قریه شریکیار","قریه شریکیار","YES",2,2,"YES","YES","no change","Old",288,6,4,0,0,0,0,0,2,282,189,93,0,0,189,93,282
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001021"," Mahal Ijtema (Gathering Place)","محل اجتماع","محل اجتماع"," Manqotan village","قریه منقوطن","قریه منقوطن","YES",2,2,"YES","YES","no change","New",462,11,5,0,1,0,0,1,4,451,390,61,0,0,390,61,451
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001022"," Baba Lar Primary School","مکتب ابتدائیهء بابه لر","مکتب ابتدائیهء بابه لر"," Baba Lar village","قریه بابه لر","قریه بابه لر","YES",2,2,"YES","YES","no change","Old",108,9,9,0,0,0,0,0,0,99,98,1,0,0,98,1,99
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001023"," Chehel Kapah Mosque","مسجد  چهل کپه","مسجد  چهل کپه"," Chehel Kapah village","قریه چهل کپه","قریه چهل کپه","YES",2,2,"YES","YES","no change","Old",882,33,15,0,9,0,0,4,5,849,434,415,0,0,434,415,849
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001024"," Taikhonak Secondary School","مکتب متوسطه تیخونک","مکتب متوسطه تیخونک"," Tekhonak village","قریه تیخونک","قریه تیخونک","YES",2,2,"YES","YES","no change","Old",828,26,18,0,2,0,0,2,4,802,390,412,0,0,390,412,802
"20","SAMANGAN","2001","AYBAK","ایبک","ایبک","2001","AYBAK","ایبک","ایبک","YES","2001025"," Rubatak Secondary School","مکتب متوسطه ربا طک","مکتب متوسطه ربا طک"," Rubatak village","قریه رباطک","قریه رباطک","YES",2,2,"YES","YES","no change","Old",252,40,9,0,0,0,0,0,31,212,208,4,0,0,208,4,212
"20","SAMANGAN","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","NO","2002026"," Omli Mosque","مسجد اوملی","مسجد اوملی"," Owmli village","قریه اوملی","قریه اوملی","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","SAMANGAN","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","NO","2002027"," Kulchah Girls Secondary School","مکتب متوسطه نسوان کلچه","مکتب متوسطه نسوان کلچه"," Kolchah village","قریه کلچه","قریه کلچه","YES",4,4,"YES","YES","no change","Old",2442,91,58,0,8,0,0,1,24,2351,1156,1195,0,0,1156,1195,2351
"20","SAMANGAN","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","NO","2002028"," Qush Barah Secondary School","مکتب متوسطه قوش بره","مکتب متوسطه قوش بره"," Qush Barah village","قریه قوش بره","قریه قوش بره","YES",2,2,"YES","YES","no change","Old",900,35,23,0,2,0,0,0,10,863,546,317,2,0,547,318,865
"20","SAMANGAN","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","NO","2002029"," Markaz Hazrat Sultan Boys Secondary School","لیسه ذکور مرکز حضرت سلطان","لیسه ذکور مرکز حضرت سلطان"," District Center","مرکز ولسوالی","مرکز ولسوالی","YES",6,6,"YES","YES","no change","Relocated",3378,131,81,1,15,0,0,4,30,3240,1720,1520,7,0,1726,1521,3247
"20","SAMANGAN","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","NO","2002030"," Dawlat Abad Secondary School","مکتب متوسطه دولت آباد","مکتب متوسطه دولت آباد"," Dawlat Abad village","قریه دولت آباد","قریه دولت آباد","YES",6,6,"YES","YES","no change","Old",2598,114,62,0,14,0,0,8,30,2474,1199,1275,10,0,1205,1279,2484
"20","SAMANGAN","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","NO","2002031"," Kokjar Secondary School","مکتب متوسطه کوکجر","مکتب متوسطه کوکجر"," Kokjar village","قریه کوکجر","قریه کوکجر","YES",5,5,"YES","YES","no change","Old",2352,61,39,0,13,0,0,4,5,2291,1067,1224,0,0,1067,1224,2291
"20","SAMANGAN","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","NO","2002032"," Chochman Primary School","مکتب ابتدایئ چوچمن","مکتب ابتدایئ چوچمن"," Chochman village","قریه چوچمن","قریه چوچمن","YES",6,6,"YES","YES","no change","Not Assessed",3001,117,43,1,15,0,0,33,25,2884,1503,1381,0,0,1503,1381,2884
"20","SAMANGAN","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","NO","2002033"," Qadam Ali Mosque","مسجد قدم علی","مسجد قدم علی"," Qadam Ali village","قریه قدم علی","قریه قدم علی","YES",5,5,"YES","YES","no change","Not Assessed",2508,74,36,0,8,0,0,6,24,2434,1157,1277,0,0,1157,1277,2434
"20","SAMANGAN","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","2002","HAZRATE SULTAN","حضرت سلطان","حضرت سلطان","NO","2002034"," Baba Murad Mosque","مسجد بابه مراد","مسجد بابه مراد"," Neeman village","قریه نیمان","قریه نیمان","YES",2,2,"YES","YES","no change","Not Assessed",762,37,18,0,5,0,0,0,14,725,387,338,0,0,387,338,725
"20","SAMANGAN","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","NO","2003035"," Qeenar Secondary School","مکتب متوسطه قینر","مکتب متوسطه قینر"," Qeenar village","قریه قینر","قریه قینر","YES",2,2,"YES","YES","no change","Old",1164,49,25,0,2,0,0,8,14,1115,544,571,0,0,544,571,1115
"20","SAMANGAN","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","NO","2003036"," Sar Azan School","مکتب سرآزان","مکتب سرآزان"," Sar Azan ","سرآزان","سرآزان","YES",2,2,"YES","YES","no change","New",792,40,15,0,4,0,0,3,18,752,406,346,0,0,406,346,752
"20","SAMANGAN","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","NO","2003037"," Aaq Chashmah High School","لیسه آق چشمه","لیسه آق چشمه"," Aaq Cheshmah village","قریه آق چشمه","قریه آق چشمه","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","SAMANGAN","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","NO","2003038"," Nawbulaq School","مکتب نوبلاق","مکتب نوبلاق"," Nawbulaq village","قریه نوبلاق","قریه نوبلاق","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","SAMANGAN","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","NO","2003039"," Khwajah Qachqar Secondary School","مکتب متوسطه خواجه قچقار","مکتب متوسطه خواجه قچقار"," Qachqar Khwajah ","خواجه قچقار","خواجه قچقار","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","SAMANGAN","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","NO","2003040"," Tatarchal Madrassah","مدرسه تاتارچل","مدرسه تاتارچل"," Tatarchal village","قریه تاتار چل","قریه تاتار چل","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","SAMANGAN","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","NO","2003041"," Primary School","ابتدایه مکتب","ابتدایه مکتب"," Surkhak Chashmah","سرخک چشمه","سرخک چشمه","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","SAMANGAN","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","NO","2003042"," Shorabak Primary School","مکتب ابتدائیه شورابک","مکتب ابتدائیه شورابک"," Shurabak village","قریه شورابک","قریه شورابک","NO",NA,NA,"NO","NO","dropped","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","SAMANGAN","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","NO","2003043"," Ba Ba Qamar Secondary School","مکتب متوسطه بابه قمبر","مکتب متوسطه بابه قمبر"," Ba Ba Qambar village","قریه بابه قمبر","قریه بابه قمبر","YES",2,2,"YES","YES","no change","Old",582,39,12,0,1,0,0,2,24,542,284,258,1,0,285,258,543
"20","SAMANGAN","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","NO","2003044"," Shakh Safid Primary School","مکتب ابتدائی شاخ سفید","مکتب ابتدائی شاخ سفید"," Shakh Safid village","قریه شاخ سفید","قریه شاخ سفید","NO",NA,NA,"NO","NO","dropped","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","SAMANGAN","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","NO","2003045"," Hazrat Numan Secondary School","مکتب متوسطه حضرت نعمان","مکتب متوسطه حضرت نعمان"," Dakhil Zo village","قریه داخل زو","قریه داخل زو","YES",4,4,"YES","YES","no change","Old",1434,27,19,0,2,0,0,3,3,1407,710,697,0,0,710,697,1407
"20","SAMANGAN","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","NO","2003046"," Sayed Jamaluddin High School","مکتب لیسه سید جمال الدین","مکتب لیسه سید جمال الدین"," District Center","مرکز ولسوالی","مرکز ولسوالی","YES",4,4,"YES","YES","no change","Old",2202,61,20,0,9,0,0,6,26,2141,1087,1054,0,0,1087,1054,2141
"20","SAMANGAN","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","NO","2003047"," Ghazi Mard Primary School","مکتب ابتدائیه غازی مرد","مکتب ابتدائیه غازی مرد"," Ghazi Mard village","قریه غازی مرد","قریه غازی مرد","YES",2,2,"YES","YES","no change","Old",942,93,24,0,3,0,0,4,62,849,467,382,0,0,467,382,849
"20","SAMANGAN","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","2003","KHURAM WA SARBAGH","خرم و سارباغ","خرم و سارباغ","NO","2003048"," Andar Sher Khuram High School","لیسه اندر شیر خرم","لیسه اندر شیر خرم"," Khuram village","قریه خرم","قریه خرم","YES",6,6,"YES","YES","no change","Old",2766,195,4,0,21,0,0,20,150,2571,1320,1251,0,0,1320,1251,2571
"20","SAMANGAN","2004","FIROZ NAKHCHEER","فیروز نخچیر","فیروز نخچیر","2004","FIROZ NAKHCHEER","فیروز نخچیر","فیروز نخچیر","NO","2004049"," Nawabad Primary School","مکتب ابتدائیه نو آباد","مکتب ابتدائیه نو آباد"," Nawabad village","قریه نو آباد","قریه نو آباد","YES",4,4,"YES","YES","no change","Old",2094,50,16,0,9,0,0,1,24,2044,862,1182,0,0,862,1182,2044
