pc_code_18,pc_code_14,site_2018,site_2014,matched,matched_by,center_status,dropped_from_14,code_change,merger,pc_name_eng_18,pc_name_dari_18,iec_2018_assessment_report_status,pc_name_eng_14,pc_name_dari_14,lat_14,lon_14,coord_14_18_discrepancy_in_meters
NA,1209124,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Haji Hareem Khan House,د حاجی حریم خان کور ترڅنګ,32.53739792,68.52317873,NA
NA,1209290,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Bazaar Mosque,بازار جومات,32.7641763500001,68.4006447300001,NA
NA,1210147,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Nawi Hali Mosque,نوی حالی جومات,32.7956966800001,69.09691675,NA
NA,1210148,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Khan Mohammad Mosque,خان محمد جومات,32.65872052,69.1049047400001,NA
NA,1210149,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Khani Qala Mosque,خانی قلعه جومات,32.78617696,69.0211554300001,NA
NA,1210150,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Payandi Mosque,پایندی جومات,32.7224135500001,69.1110274900001,NA
NA,1210151,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Mado Shop,مادو دوکان ترڅنګ,32.7765461600001,69.1215994600001,NA
NA,1210152,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Mado Guest House,مادو میلمستون ترڅیرمه,32.776548,69.121601,NA
NA,1210154,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Hayat Guest House,حیات میلمستون ترڅنګ,32.792024,69.094346,NA
NA,1210156,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Central Clinic,مرکزی کلینیک,32.8054991400001,69.09365345,NA
NA,1210157,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Abas Khel Mosque,جومات عباس خیل,32.83212352,69.2618107100001,NA
NA,1210159,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Navi Khel Mosque,جومات ناوی خیل,32.7902031500001,69.0969162300001,NA
NA,1210160,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Molla Samandar Guest House,ملاح سمندر میلمستون ترڅنګ,32.7902993000001,69.0971619500001,NA
NA,1210295,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Asghar Kala Mosque,اضعركلا جومات,32.7519773200001,69.0462670200001,NA
NA,1211164,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Qara Khel Girls School,قرخیل نجونو ښوونځی,32.9092,69.1581,NA
NA,1211166,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Malik Moyen Guest House,ملک موین میلمستون ترڅنګ,32.99604177,69.18645279,NA
NA,1211168,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Amiran Guest House,امیران میلمستون ترڅنګ,33.03862316,69.2211102500001,NA
NA,1211170,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Shaikhia Orgon Mosque,شیخیا ارگون جومات,32.8869169800001,69.14686456,NA
NA,1211174,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Haji Fazel Guest House,حاحى فضل مطمستون ترخنى,32.8768659200001,69.15698727,NA
NA,1211176,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Haji Guest House,حاجی میلمستون ترڅنګ,32.86387124,69.1359655700001,NA
NA,1212187,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Ziruk School,زیړوک ښوونځی,33.1545439900001,69.32252614,NA
NA,1212189,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Khaima Mosque,خیمه جامع جومات,33.1583386300001,69.31137204,NA
NA,1212193,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Sro Maidan Secondary School,سرومیدان منځنی ښوونځی,33.12234512,69.26336706,NA
NA,1212195,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,War Zana Girls School,وار زانه نجونو ښوونځی,33.1227862200002,69.2479200400001,NA
NA,1212196,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Shah Agha Mosque,شاه اغاه جومات,33.07264797,69.2288816000001,NA
NA,1214250,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Nawab Clinic,نواى >\\ \\ > 1,32.51926005,69.2721151600001,NA
NA,1214262,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Saifurahman Guest House,سیف الرحمن میلمستون ترڅیرمه,32.5532602300001,69.19936929,NA
NA,1214264,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Makhfirollah Guest House,مخفیروالله میلمستون شاته,32.7912084700001,69.3419584800001,NA
NA,1214265,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Saif-u-Rahman Guest House,مسجد باډر احمدزی,32.5227481300001,69.2522305200001,NA
NA,1214303,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Makhfirollah Guest House,دکلی جومات زنګی اډه,32.79124568,69.31605548,NA
NA,1217219,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Bazar Mosque,د بازار جومات,32.1961319900001,68.35680112,NA
NA,1217220,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Mashori Village Mosque,د مشوری کلی جومات,31.9841160300001,68.31497182,NA
NA,1217222,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Haji Fateh Khan Mosque,حاجی فتح خان جومات,32.1844468200001,68.2605484400001,NA
NA,1217224,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,District Compound Tent,مرکز ولسوالی خیمه,32.1820694400001,68.3622833300001,NA
NA,1217228,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Servand Primary School,سرواند لومړنی ښوونځی,32.1723812100001,68.43351561,NA
NA,1217230,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Hamidullah Guest House,حمیدالله میلمستون ترڅیرمه,32.18077701,68.30884724,NA
NA,1217299,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Marjan Village Tent,مرجان کلی خیمه,32.18532421,68.25623665,NA
NA,1219234,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,District Compound Tent,مرکز ولسوالی خیمه,31.7941763400001,68.40189795,NA
NA,1219236,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Dost Mohammad Shop,د دوست محمد دوکان شا ته,31.7942231600002,68.40506428,NA
NA,1301002,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,City Girls High School,نسوان شهری لیسه,33.60395393,69.22210157,NA
NA,1301008,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Robaat Girls School,مکتب اناث رباط,33.6302886600001,69.17345242,NA
NA,1301013,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Kajeer Tent,د کجیر خیمه,33.5343038400001,69.26984564,NA
NA,1301014,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Ramazan Tent,د رمضان خیمه,33.5975,69.26222222,NA
NA,1301015,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Marjaan Tent,د مرجان خیمه,33.6424482200001,69.2526536500001,NA
NA,1301016,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Mohammad Ajan Tent,د محمد اجان خیمه,33.56027777,69.20194444,NA
NA,1301017,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Khan Dawran Tent,د خان دوران خیمه,33.65210776,69.25594714,NA
NA,1301018,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Maldaari Tent,د مالداری خیمه,33.5675881000001,69.24217106,NA
NA,1302194,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Mali Khel School,د مالی خیلو مکتب,33.6307947700001,69.2993813600001,NA
NA,1302196,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Machalgho Clinic,د مچلغو کلینیک,33.7587039100001,69.3802339900001,NA
NA,1302199,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Gharak High School,د غړک لیسه,33.7489571200001,69.33690875,NA
NA,1303082,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Haibat Khel Mosque,مسجد هيبت خيل,33.52519183,69.0332703500001,NA
NA,1303083,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Shamul Zai Madrassa,شمول زای مدرسه,33.4966318,69.04157043,NA
NA,1303086,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Ataa Gul Mosque,د اتا گل مسجد,33.53504244,69.04574141,NA
NA,1303093,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Hussain Hojra,د حسین هجره,33.4365167800001,68.9760453500001,NA
NA,1303095,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Saleh Khel Shah Mohammad Hojra,سالح خیل شاه محمد هجره,33.35884095,69.1387737100001,NA
NA,1303097,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Kam Jamali Hojra,کم جمالی هجره,33.35960077,69.13770586,NA
NA,1303100,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Dawlat Zai Hojra,د دولت زای هجره,33.4651666600001,68.95664445,NA
NA,1303105,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Fazel Rahman Hojra,دفضل الرحمن هجره,33.26300501,69.0944731100001,NA
NA,1303107,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Janik Khel Mosque,د جانیک خیلو مسجد,33.48509556,69.12989398,NA
NA,1303109,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Mohammad Telaa Hojra,د محمد طلا هجره,33.4780556000001,69.155,NA
NA,1303110,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Rahman Khel Madrassa,د رحمن خیلو مدرسه,33.4543448800001,69.1185076600001,NA
NA,1305115,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Waza Education Madrassa,وزی معارف مدرسه,33.36715205,69.4398232600001,NA
NA,1305117,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Gul Wali Tent,د گل ولی خیمه,33.368764,69.4499672,NA
NA,1305119,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Moti Mir Khan Jan Shop,موتی میر خاجان دکان شا ته,33.3202529900001,69.4278757300001,NA
NA,1305120,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Hamidullah Hojra,د حمیدالله هجره,33.320567079999996,69.42656227,NA
NA,1305122,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Qadir Jan Hojra,د قادر جان هجره,33.4624368500001,69.49360029,NA
NA,1305123,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Commissioner House,د کمیشنر کور ترڅیرمه,33.4324086,69.474711,NA
NA,1305126,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Kalazai Khola,کلیژه خوله,33.2868164300001,69.3426550600001,NA
NA,1305127,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Ibrahim Shops,د ابراهیم دکانونه ترڅنګ,33.386060067,69.3180057990001,NA
NA,1305128,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Fakhri Shops,فخری دوکانونه شا ته,33.37018464,69.3946537200001,NA
NA,1305130,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,District Compound,ولسوالی تعمیر,33.3671119900001,69.4388124800001,NA
NA,1305131,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Garda Seri Mosque,گرده څيړي مسجد,33.3860634540001,69.3839435580001,NA
NA,1306020,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Sayed Karam District Clinic,د ولسوالی کلینیک,33.69381393,69.3807786,NA
NA,1306023,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Khandh Khel Mosque,د خنډخیلو مسجد,33.7111289500001,69.41200095,NA
NA,1306025,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Usman Khel Mosque,مسجد عثمان خیل,33.6531892900001,69.42953335,NA
NA,1306028,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Khushal Khel Clinic,د خوشحال خیلو کلینیک,33.6746696300001,69.45731048,NA
NA,1306030,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Nadir Khan House,نادر خان کور ترڅیرمه,33.7288429500001,69.4937364300001,NA
NA,1306032,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Karez School,د کاریز مکتب,33.75343072,69.45010404,NA
NA,1306037,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Nek Mohammad Hojra,د نیک محمد هجره,33.6041821500001,69.49169727,NA
NA,1306038,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Kalgar Madrassa,د کلگر مدرسه,33.6807105700001,69.45869145,NA
NA,1307053,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Hashim Shop,د هاشم دوکان ترڅنګ,33.9424781000001,69.71583451,NA
NA,1307056,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Shah Mohammad Mosque,د شاه محمد مسجد,33.95199563,69.68426164,NA
NA,1307059,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Mohammad Anwer Shop,د محمد انور دکان ترڅنګ,33.9385070600001,69.70286212,NA
NA,1307060,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Kotkai Sheshti Mosque,کوټکئ شیشتی مسجد,33.930931,69.69924316,NA
NA,1307062,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Speri School,د سيرى مكتب,33.9300556000001,69.74879891,NA
NA,1307063,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Rahmatullah Shop,د رحمت الله دكان ترخيرمه,34.0116828100001,69.6301135600001,NA
NA,1307067,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Mir Mohammad Shop,د میر محمد دکان ترڅیرمه,33.95256067,69.74540331,NA
NA,1307071,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Imam-e-Azam School,د امام اعظم مکتب,33.9828704500001,69.7785040200001,NA
NA,1307073,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Sabil House,د صبیل کور شا ته,33.9591857,69.7677033900001,NA
NA,1307214,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Shagay School,دشګي مكتب,33.94174409,69.6920147700001,NA
NA,1308136,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Moshaki Mosque,د موشکی مسجد,33.8222502100001,69.6408519,NA
NA,1308143,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Sakandar Khel Clinic,سکندرخیل کلینیک,33.89187725,69.6812190700001,NA
NA,1308219,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Hadah,هده,33.8364508920001,69.639397735,NA
NA,1309171,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Ajab Khan Hojra,عجب خان هجره,33.64299175,69.87417344,NA
NA,1309173,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Jani Khel Clinic,جانی خیلو کلینیک,33.6521913100001,69.7808916300001,NA
NA,1309174,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Asadullah Shop,اسدالله دوکان ترڅنګ,33.70519582,69.7450345600001,NA
NA,1309175,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Tent,خیمه,33.5439372100001,69.8123771200001,NA
NA,1310156,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,District Clinic,د ولسوالی کلینیک,33.8042075500001,69.8146971900001,NA
NA,1310161,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Ahmad Jan Shops,احمد جان دکانونه ترڅنګ,33.802023,69.7873309200001,NA
NA,1310168,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Bablo Khel School,بابلو خیلو مکتب,33.80034298,69.88163531,NA
NA,1311180,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Spera Clinic,سپیری کلینیک,33.82432523,69.9227565300001,NA
NA,1311188,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Saltak Maqbol Health Clinic,صحی کلینیک سلتک مقبل,33.73420542,69.90835161,NA
NA,1312144,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,District Compound,ولسوالی تعمیر,33.7955389300001,69.6887489000001,NA
NA,1312145,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Araam Mosque,د ارام مسجد,33.7019454660001,69.6374221130001,NA
NA,1312147,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Chargo Village Mosque,چرگو کلی مسجد,33.80925555,69.62819815,NA
NA,1312149,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Patka Mosque,پتکه مسجد,33.7851234700001,69.6668988100001,NA
NA,1312151,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Khairani Mosque,خیرانی مسجد,33.75481145,69.7056032800001,NA
NA,1312153,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Toshnak Mosque,توسنک مسجد,33.7148212300001,69.6271813500001,NA
NA,1312155,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Sharabak Mosque,شرابک مسجد,33.7030240200001,69.6228758000001,NA
NA,1313048,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Andwam Madrassa,د انډوام مدرسه,33.80262022,69.5444710400001,NA
NA,1313049,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Wacha Alagadi School,د وچی اکګاډی مکتب,33.8294944400001,69.51321941,NA
NA,1313050,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Wacha Alagadi School,د وچی الګاډې مکتب,33.8295007400001,69.51319421,NA
NA,1313051,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Chorrkay Mosque,مسجد چورړکای,33.76971539,69.5298800800001,NA
NA,1401002,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Sharbat Khan Hojra,د شربت خان حجره,33.3200017800001,69.98251682,NA
NA,1401003,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Omer Village Dermand,د عمر کلي درمند,33.3261499500001,69.9427947,NA
NA,1401004,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Mohammad Vally Shah Hojra,د محمد والي شاه هجره,33.3276505000001,69.94409176,NA
NA,1401005,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Malzayo Mosque,د ملزيو جومات,33.3284625000001,70.0263539200001,NA
NA,1401006,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Sayedullah Hojra,د سيدالله هجره,33.32822751,70.02550998,NA
NA,1401008,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Akber Jan Hojra,د سرکي جان کلي د اکبر جان هجره,33.3436345500001,70.01448472,NA
NA,1401010,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Old Mosque,زوړ جومات ( مرديخېل),33.31245426,69.8979204100001,NA
NA,1401012,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Zahir Khan Hojra,د ظاهر خان هجره ( خرسين),33.2875857200001,70.0527976700001,NA
NA,1401019,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Askari Hospital,عسکري روغتون,33.3425422500001,69.9230781300001,NA
NA,1401024,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Mohammad Anwer Mosque and Hojra,د محمد انور جومات او هجره,33.3340150000001,69.881096,NA
NA,1401026,NO,YES,NO,NO MATCH / DROPPED FROM 2018 PLANNING,Dropped After 2014,YES,NA,NA,NA,NA,NA,Mosque and Senator Hojra,جومات او د سناتور هجره,33.300170702,69.8935540040001,NA
