"results_date","results_status","election_type","province_code","province_name_eng","district_code","district_name_eng","district_name_dari","district_sub_code","district_or_subdivision_name_eng","district_or_subdivision_name_dari","candidate_code","ballot_position","candidate_name_eng","candidate_name_dari","candidate_gender","withdrawn","invalidated","past_winners","prelim_winner","votes"
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-22","KABUL CITY NAHIA 22","كابل ناحیه 22","1025-5-16",6,"Noor Rahman Lewal","نور رحمان لٻوال","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-01","KABUL CITY NAHIA 01","كابل ناحیه 01","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",7
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-02","KABUL CITY NAHIA 02","كابل ناحیه 02","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",12
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-03","KABUL CITY NAHIA 03","كابل ناحیه 03","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",38
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",17
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",93
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",12
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-07","KABUL CITY NAHIA 07","كابل ناحیه 07","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",16
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-08","KABUL CITY NAHIA 08","كابل ناحیه 08","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",43
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-09","KABUL CITY NAHIA 09","كابل ناحیه 09","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",17
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-10","KABUL CITY NAHIA 10","كابل ناحیه 10","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",21
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-11","KABUL CITY NAHIA 11","كابل ناحیه 11","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",13
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-12","KABUL CITY NAHIA 12","كابل ناحیه 12","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",30
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-13","KABUL CITY NAHIA 13","كابل ناحیه 13","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",35
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-14","KABUL CITY NAHIA 14","كابل ناحیه 14","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-15","KABUL CITY NAHIA 15","كابل ناحیه 15","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",11
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-16","KABUL CITY NAHIA 16","كابل ناحیه 16","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",27
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-17","KABUL CITY NAHIA 17","كابل ناحیه 17","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",5
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-18","KABUL CITY NAHIA 18","كابل ناحیه 18","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",0
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-19","KABUL CITY NAHIA 19","كابل ناحیه 19","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",3
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-21","KABUL CITY NAHIA 21","كابل ناحیه 21","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",8
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-22","KABUL CITY NAHIA 22","كابل ناحیه 22","1033-4-8",7,"Mohammad Shahab Hakimi","محمد شهاب حکيمی","M","NO","NO","NO","NO",2
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-01","KABUL CITY NAHIA 01","كابل ناحیه 01","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",1399
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-02","KABUL CITY NAHIA 02","كابل ناحیه 02","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",2123
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-03","KABUL CITY NAHIA 03","كابل ناحیه 03","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",3975
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",4773
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",10751
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",4160
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-07","KABUL CITY NAHIA 07","كابل ناحیه 07","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",9768
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-08","KABUL CITY NAHIA 08","كابل ناحیه 08","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",19845
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-09","KABUL CITY NAHIA 09","كابل ناحیه 09","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",10786
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-10","KABUL CITY NAHIA 10","كابل ناحیه 10","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",5979
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-11","KABUL CITY NAHIA 11","كابل ناحیه 11","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",3995
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-12","KABUL CITY NAHIA 12","كابل ناحیه 12","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",19938
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-13","KABUL CITY NAHIA 13","كابل ناحیه 13","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",3583
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-14","KABUL CITY NAHIA 14","كابل ناحیه 14","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",578
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-15","KABUL CITY NAHIA 15","كابل ناحیه 15","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",4565
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-16","KABUL CITY NAHIA 16","كابل ناحیه 16","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",7213
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-17","KABUL CITY NAHIA 17","كابل ناحیه 17","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",1966
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-18","KABUL CITY NAHIA 18","كابل ناحیه 18","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",1072
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-19","KABUL CITY NAHIA 19","كابل ناحیه 19","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",3082
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-21","KABUL CITY NAHIA 21","كابل ناحیه 21","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",3870
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-22","KABUL CITY NAHIA 22","كابل ناحیه 22","1055-5-15",8,"Mohammad Ashraf Ghani","محمد اشرف غنی","M","NO","NO","YES","YES",649
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-01","KABUL CITY NAHIA 01","كابل ناحیه 01","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",2196
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-02","KABUL CITY NAHIA 02","كابل ناحیه 02","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",4939
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-03","KABUL CITY NAHIA 03","كابل ناحیه 03","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",3335
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",7117
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",4419
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",12302
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-07","KABUL CITY NAHIA 07","كابل ناحیه 07","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",6184
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-08","KABUL CITY NAHIA 08","كابل ناحیه 08","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",3685
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-09","KABUL CITY NAHIA 09","كابل ناحیه 09","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",3796
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-10","KABUL CITY NAHIA 10","كابل ناحیه 10","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",10083
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-11","KABUL CITY NAHIA 11","كابل ناحیه 11","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",10754
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-12","KABUL CITY NAHIA 12","كابل ناحیه 12","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",752
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-13","KABUL CITY NAHIA 13","كابل ناحیه 13","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",35714
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-14","KABUL CITY NAHIA 14","كابل ناحیه 14","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",686
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-15","KABUL CITY NAHIA 15","كابل ناحیه 15","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",10095
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-16","KABUL CITY NAHIA 16","كابل ناحیه 16","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",4217
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-17","KABUL CITY NAHIA 17","كابل ناحیه 17","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",4548
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-18","KABUL CITY NAHIA 18","كابل ناحیه 18","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",758
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-19","KABUL CITY NAHIA 19","كابل ناحیه 19","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",198
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-21","KABUL CITY NAHIA 21","كابل ناحیه 21","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",90
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-22","KABUL CITY NAHIA 22","كابل ناحیه 22","1052-1-14",9,"Dr. Abdullah Abdullah","دکتور عبدالله عبدالله","M","NO","NO","NO","NO",33
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-01","KABUL CITY NAHIA 01","كابل ناحیه 01","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",66
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-02","KABUL CITY NAHIA 02","كابل ناحیه 02","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",33
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-03","KABUL CITY NAHIA 03","كابل ناحیه 03","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",62
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-04","KABUL CITY NAHIA 04","كابل ناحیه 04","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",138
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-05","KABUL CITY NAHIA 05","كابل ناحیه 05","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",102
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-06","KABUL CITY NAHIA 06","كابل ناحیه 06","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",132
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-07","KABUL CITY NAHIA 07","كابل ناحیه 07","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",178
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-08","KABUL CITY NAHIA 08","كابل ناحیه 08","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",107
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-09","KABUL CITY NAHIA 09","كابل ناحیه 09","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",94
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-10","KABUL CITY NAHIA 10","كابل ناحیه 10","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",178
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-11","KABUL CITY NAHIA 11","كابل ناحیه 11","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",109
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-12","KABUL CITY NAHIA 12","كابل ناحیه 12","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",46
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-13","KABUL CITY NAHIA 13","كابل ناحیه 13","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",187
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-14","KABUL CITY NAHIA 14","كابل ناحیه 14","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",10
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-15","KABUL CITY NAHIA 15","كابل ناحیه 15","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",118
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-16","KABUL CITY NAHIA 16","كابل ناحیه 16","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",76
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-17","KABUL CITY NAHIA 17","كابل ناحیه 17","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",52
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-18","KABUL CITY NAHIA 18","كابل ناحیه 18","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",8
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-19","KABUL CITY NAHIA 19","كابل ناحیه 19","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",11
2019-12-22,"PRELIMINARY","PRESIDENTIAL","01","KABUL","0101","KABUL CITY","كابل","0101-21","KABUL CITY NAHIA 21","كابل ناحیه 21","1037-1-2",10,"Mohammad Hakim Torsan","محمد حکيم تورسن","M","NO","NO","NO","NO",5
